SessionID,UserID,session_time,page_views,cart_items,purchase,DeviceType,Country,ReferralSource,engagement_score,time_per_page,cart_flag
session_4335,user_2419,133,1,0,0,Desktop,Australia,Google,134,133.0,0
session_4336,user_1135,271,2,5,0,Tablet,Australia,Google,273,135.5,1
session_4337,user_2614,182,3,2,0,Tablet,France,Google,185,60.666666666666664,1
session_4338,user_1580,240,2,5,0,Desktop,Germany,Social Media,242,120.0,1
session_4339,user_2293,147,2,0,0,Desktop,India,Email,149,73.5,0
session_434,user_1594,442,3,0,0,Desktop,Canada,Social Media,445,147.33333333333334,0
session_4340,user_2108,142,1,0,0,Tablet,Australia,Social Media,143,142.0,0
session_4341,user_2454,113,2,0,0,Mobile,France,Google,115,56.5,0
session_4342,user_1235,196,2,4,0,Desktop,USA,Email,198,98.0,1
session_4343,user_1247,106,2,5,0,Tablet,USA,Direct,108,53.0,1
session_4344,user_1158,227,2,1,0,Desktop,Germany,Social Media,229,113.5,1
session_4345,user_1373,84,3,4,0,Mobile,USA,Email,87,28.0,1
session_4346,user_2441,29,1,0,0,Desktop,Canada,Google,30,29.0,0
session_4348,user_2523,390,3,2,0,Tablet,France,Social Media,393,130.0,1
session_4349,user_1276,127,2,3,0,Mobile,France,Social Media,129,63.5,1
session_4350,user_2479,148,2,4,0,Desktop,Australia,Email,150,74.0,1
session_4351,user_1075,200,2,0,0,Tablet,France,Google,202,100.0,0
session_4352,user_1465,74,1,0,0,Desktop,USA,Google,75,74.0,0
session_4353,user_2836,155,2,2,0,Desktop,Canada,Email,157,77.5,1
session_4354,user_1664,205,2,1,0,Tablet,Australia,Google,207,102.5,1
session_4355,user_1443,195,2,2,0,Tablet,India,Google,197,97.5,1
session_4356,user_1625,265,2,0,0,Tablet,Canada,Google,267,132.5,0
session_4357,user_2262,288,3,0,0,Mobile,India,Google,291,96.0,0
session_4358,user_2457,285,3,1,0,Desktop,UK,Social Media,288,95.0,1
session_4359,user_1612,120,1,0,0,Mobile,Australia,Google,121,120.0,0
session_4360,user_1338,144,1,0,0,Tablet,USA,Email,145,144.0,0
session_4361,user_1738,16,1,0,0,Mobile,France,Google,17,16.0,0
session_4364,user_2040,150,2,0,0,Desktop,Australia,Social Media,152,75.0,0
session_4366,user_1789,164,2,2,0,Tablet,Australia,Google,166,82.0,1
session_4367,user_2980,217,2,2,0,Desktop,India,Direct,219,108.5,1
session_4368,user_2542,335,2,4,0,Desktop,USA,Email,337,167.5,1
session_4369,user_1324,331,2,3,0,Mobile,Australia,Email,333,165.5,1
session_437,user_1556,157,2,0,0,Desktop,France,Email,159,78.5,0
session_4370,user_1273,219,2,0,0,Tablet,France,Google,221,109.5,0
session_4371,user_1920,88,2,0,0,Tablet,Australia,Social Media,90,44.0,0
session_4372,user_1049,72,2,0,0,Tablet,UK,Google,74,36.0,0
session_4373,user_1169,83,1,0,0,Desktop,USA,Direct,84,83.0,0
session_4375,user_2926,49,1,0,0,Mobile,France,Google,50,49.0,0
session_4377,user_1067,228,2,5,0,Tablet,Australia,Social Media,230,114.0,1
session_4378,user_2453,278,2,0,0,Desktop,Canada,Direct,280,139.0,0
session_4379,user_2970,135,2,0,0,Desktop,UK,Direct,137,67.5,0
session_4380,user_2730,104,2,1,0,Mobile,UK,Direct,106,52.0,1
session_4381,user_2007,38,1,0,0,Tablet,UK,Email,39,38.0,0
session_4382,user_2840,204,2,2,0,Mobile,India,Google,206,102.0,1
session_4383,user_1204,77,1,0,0,Tablet,France,Social Media,78,77.0,0
session_4384,user_1734,101,2,3,0,Tablet,Australia,Social Media,103,50.5,1
session_4385,user_2012,135,2,2,0,Desktop,Australia,Email,137,67.5,1
session_4386,user_2645,82,2,0,0,Tablet,France,Google,84,41.0,0
session_4387,user_2783,110,2,3,0,Tablet,Germany,Direct,112,55.0,1
session_4388,user_2520,121,2,0,0,Tablet,USA,Direct,123,60.5,0
session_4389,user_1772,193,2,4,0,Tablet,India,Direct,195,96.5,1
session_439,user_1741,295,2,3,0,Tablet,UK,Google,297,147.5,1
session_4390,user_1473,46,1,0,0,Mobile,Germany,Email,47,46.0,0
session_4391,user_2621,189,2,1,0,Tablet,UK,Social Media,191,94.5,1
session_4396,user_2166,59,1,0,0,Desktop,Canada,Direct,60,59.0,0
session_4397,user_1963,109,1,0,0,Tablet,USA,Social Media,110,109.0,0
session_4398,user_2397,226,2,2,0,Tablet,India,Direct,228,113.0,1
session_4399,user_1939,393,3,2,0,Desktop,USA,Direct,396,131.0,1
session_44,user_1390,39,1,0,0,Desktop,Australia,Email,40,39.0,0
session_440,user_2749,535,4,5,0,Desktop,Germany,Social Media,539,133.75,1
session_4401,user_1975,261,2,4,0,Mobile,Canada,Google,263,130.5,1
session_4402,user_1176,241,3,4,0,Mobile,USA,Google,244,80.33333333333333,1
session_4403,user_2274,195,2,3,0,Desktop,India,Email,197,97.5,1
session_4405,user_2674,213,2,0,0,Tablet,France,Social Media,215,106.5,0
session_4406,user_2531,255,2,2,0,Mobile,UK,Google,257,127.5,1
session_4407,user_2440,144,3,4,0,Mobile,UK,Social Media,147,48.0,1
session_4408,user_2616,163,2,0,0,Tablet,France,Email,165,81.5,0
session_4409,user_1450,96,1,0,0,Tablet,Germany,Email,97,96.0,0
session_441,user_1762,178,2,4,0,Mobile,India,Email,180,89.0,1
session_4410,user_1024,75,2,5,0,Desktop,France,Direct,77,37.5,1
session_4412,user_2565,134,2,0,0,Mobile,USA,Direct,136,67.0,0
session_4414,user_1865,16,1,0,0,Tablet,India,Google,17,16.0,0
session_4415,user_1315,335,2,0,0,Desktop,USA,Email,337,167.5,0
session_4416,user_2410,343,3,2,0,Mobile,France,Direct,346,114.33333333333333,1
session_442,user_1448,90,2,0,0,Desktop,Canada,Social Media,92,45.0,0
session_4420,user_2847,193,2,0,0,Mobile,USA,Email,195,96.5,0
session_4422,user_2802,120,2,1,0,Tablet,India,Social Media,122,60.0,1
session_4424,user_2806,225,2,2,0,Desktop,UK,Email,227,112.5,1
session_4425,user_2127,174,2,0,0,Tablet,UK,Email,176,87.0,0
session_4426,user_2175,115,2,0,0,Desktop,France,Social Media,117,57.5,0
session_4427,user_2582,255,2,3,0,Tablet,UK,Email,257,127.5,1
session_4428,user_2292,115,2,3,0,Mobile,India,Email,117,57.5,1
session_4429,user_1411,276,2,0,0,Desktop,India,Google,278,138.0,0
session_443,user_1558,123,2,0,0,Tablet,Canada,Email,125,61.5,0
session_4430,user_1370,403,3,5,0,Tablet,India,Google,406,134.33333333333334,1
session_4431,user_1984,109,1,0,0,Desktop,France,Social Media,110,109.0,0
session_4432,user_2846,144,1,0,0,Tablet,Germany,Social Media,145,144.0,0
session_4433,user_1177,300,2,0,0,Mobile,UK,Email,302,150.0,0
session_4435,user_2876,172,2,0,0,Mobile,Australia,Email,174,86.0,0
session_4436,user_2509,231,2,2,0,Desktop,India,Email,233,115.5,1
session_4437,user_2378,84,1,0,0,Tablet,Canada,Social Media,85,84.0,0
session_4438,user_2193,227,3,4,0,Desktop,France,Social Media,230,75.66666666666667,1
session_444,user_2561,122,1,0,0,Desktop,USA,Social Media,123,122.0,0
session_4441,user_2987,306,2,3,0,Mobile,Canada,Email,308,153.0,1
session_4443,user_2131,144,1,0,0,Mobile,India,Direct,145,144.0,0
session_4444,user_2831,154,2,4,0,Mobile,Australia,Email,156,77.0,1
session_4445,user_1402,193,2,0,0,Mobile,France,Direct,195,96.5,0
session_4446,user_2379,210,2,3,0,Desktop,Germany,Google,212,105.0,1
session_4447,user_2319,110,1,0,0,Mobile,Canada,Google,111,110.0,0
session_4448,user_1888,174,2,4,0,Tablet,Australia,Direct,176,87.0,1
session_4449,user_2100,42,1,0,0,Tablet,Australia,Google,43,42.0,0
session_445,user_2485,128,2,0,0,Mobile,France,Social Media,130,64.0,0
session_4450,user_2104,307,2,4,0,Desktop,Germany,Direct,309,153.5,1
session_4452,user_1625,252,2,4,0,Mobile,Canada,Direct,254,126.0,1
session_4453,user_2778,203,2,2,0,Mobile,Canada,Email,205,101.5,1
session_4454,user_2858,223,2,0,0,Mobile,Canada,Google,225,111.5,0
session_4455,user_2051,221,2,3,0,Tablet,India,Email,223,110.5,1
session_4456,user_1975,98,1,0,0,Desktop,UK,Email,99,98.0,0
session_4458,user_1364,156,1,0,0,Tablet,USA,Email,157,156.0,0
session_4459,user_1196,66,1,0,0,Mobile,UK,Social Media,67,66.0,0
session_4461,user_1378,294,2,0,0,Desktop,Canada,Direct,296,147.0,0
session_4463,user_2779,332,3,5,0,Tablet,India,Email,335,110.66666666666667,1
session_4464,user_2484,321,3,2,0,Tablet,India,Google,324,107.0,1
session_4466,user_1327,255,2,0,0,Desktop,Germany,Social Media,257,127.5,0
session_4467,user_1507,91,2,0,0,Tablet,India,Social Media,93,45.5,0
session_4468,user_2312,259,2,5,0,Mobile,UK,Social Media,261,129.5,1
session_4469,user_2492,147,2,0,0,Desktop,UK,Google,149,73.5,0
session_447,user_2512,321,2,1,0,Mobile,USA,Direct,323,160.5,1
session_4470,user_1347,241,2,1,0,Desktop,Australia,Social Media,243,120.5,1
session_4472,user_1403,153,1,0,0,Mobile,Australia,Social Media,154,153.0,0
session_4473,user_2666,211,2,5,0,Tablet,Canada,Social Media,213,105.5,1
session_4474,user_2033,212,2,3,0,Mobile,UK,Google,214,106.0,1
session_4475,user_1164,211,2,0,0,Mobile,India,Email,213,105.5,0
session_4476,user_1833,145,2,0,0,Desktop,France,Email,147,72.5,0
session_4478,user_1653,538,4,3,0,Desktop,Canada,Social Media,542,134.5,1
session_4479,user_1417,293,3,2,0,Tablet,Australia,Google,296,97.66666666666667,1
session_448,user_2697,118,1,0,0,Tablet,France,Social Media,119,118.0,0
session_4480,user_2041,81,2,2,0,Tablet,UK,Direct,83,40.5,1
session_4481,user_2661,88,2,3,0,Desktop,UK,Social Media,90,44.0,1
session_4482,user_2262,119,2,5,0,Tablet,UK,Direct,121,59.5,1
session_4483,user_1366,84,1,0,0,Mobile,France,Google,85,84.0,0
session_4486,user_1809,149,2,5,0,Tablet,India,Social Media,151,74.5,1
session_4487,user_1627,179,2,5,0,Desktop,Germany,Direct,181,89.5,1
session_4488,user_1541,195,2,4,0,Mobile,India,Direct,197,97.5,1
session_4489,user_1567,292,2,3,0,Desktop,UK,Email,294,146.0,1
session_4490,user_2924,149,1,0,0,Desktop,Canada,Social Media,150,149.0,0
session_4492,user_2794,70,2,0,0,Tablet,Canada,Social Media,72,35.0,0
session_4493,user_2282,271,2,1,0,Desktop,India,Social Media,273,135.5,1
session_4495,user_1563,44,1,0,0,Tablet,Canada,Social Media,45,44.0,0
session_4496,user_2403,54,1,0,0,Mobile,USA,Social Media,55,54.0,0
session_4497,user_1553,401,4,1,0,Desktop,France,Email,405,100.25,1
session_4498,user_1621,17,1,0,0,Mobile,Germany,Social Media,18,17.0,0
session_45,user_1121,25,1,0,0,Mobile,USA,Google,26,25.0,0
session_4500,user_1305,140,1,0,0,Mobile,Canada,Direct,141,140.0,0
session_4501,user_2620,114,1,0,0,Tablet,Germany,Direct,115,114.0,0
session_4503,user_1793,359,3,3,0,Mobile,Canada,Google,362,119.66666666666667,1
session_4504,user_1699,195,2,3,0,Mobile,Germany,Social Media,197,97.5,1
session_4506,user_1278,203,2,3,0,Desktop,Australia,Google,205,101.5,1
session_4507,user_2386,271,3,3,0,Desktop,Australia,Direct,274,90.33333333333333,1
session_4508,user_2864,34,1,0,0,Desktop,UK,Email,35,34.0,0
session_4509,user_1760,201,3,4,0,Desktop,India,Email,204,67.0,1
session_4510,user_1783,112,2,5,0,Desktop,Germany,Google,114,56.0,1
session_4511,user_1407,89,2,4,0,Mobile,USA,Email,91,44.5,1
session_4512,user_1385,168,1,0,0,Tablet,France,Direct,169,168.0,0
session_4513,user_2231,166,1,0,0,Mobile,USA,Direct,167,166.0,0
session_4514,user_2679,154,1,0,0,Tablet,Germany,Email,155,154.0,0
session_4515,user_1637,107,1,0,0,Desktop,Germany,Social Media,108,107.0,0
session_4516,user_2077,129,2,5,0,Tablet,UK,Direct,131,64.5,1
session_4518,user_1052,323,3,5,0,Mobile,USA,Google,326,107.66666666666667,1
session_4519,user_1487,261,2,0,0,Mobile,Germany,Social Media,263,130.5,0
session_4522,user_1926,290,2,4,0,Desktop,UK,Google,292,145.0,1
session_4523,user_1398,58,2,0,0,Tablet,UK,Google,60,29.0,0
session_4524,user_1802,73,1,0,0,Desktop,USA,Direct,74,73.0,0
session_4525,user_2526,212,2,1,0,Desktop,UK,Social Media,214,106.0,1
session_4527,user_1240,303,3,4,0,Tablet,UK,Google,306,101.0,1
session_4528,user_1691,282,2,0,0,Mobile,Australia,Email,284,141.0,0
session_4529,user_2699,238,3,1,0,Mobile,France,Direct,241,79.33333333333333,1
session_453,user_2004,73,2,1,0,Tablet,France,Email,75,36.5,1
session_4530,user_2048,141,2,1,0,Desktop,UK,Direct,143,70.5,1
session_4531,user_2727,74,2,3,0,Mobile,UK,Social Media,76,37.0,1
session_4532,user_1922,122,2,2,0,Tablet,India,Social Media,124,61.0,1
session_4533,user_2713,233,2,0,0,Mobile,France,Google,235,116.5,0
session_4534,user_2276,168,2,0,0,Tablet,India,Email,170,84.0,0
session_4535,user_2992,181,2,0,0,Tablet,Germany,Direct,183,90.5,0
session_4536,user_1520,85,1,0,0,Mobile,Germany,Google,86,85.0,0
session_4538,user_2403,114,2,1,0,Mobile,Canada,Google,116,57.0,1
session_4539,user_1830,117,2,3,0,Mobile,Australia,Social Media,119,58.5,1
session_454,user_1298,99,2,0,0,Mobile,Canada,Email,101,49.5,0
session_4540,user_1982,322,4,4,0,Tablet,Germany,Direct,326,80.5,1
session_4541,user_2419,160,1,0,0,Desktop,France,Social Media,161,160.0,0
session_4543,user_1323,294,2,0,0,Tablet,Canada,Google,296,147.0,0
session_4544,user_1420,78,1,0,0,Tablet,Germany,Email,79,78.0,0
session_4546,user_2170,88,1,0,0,Desktop,Australia,Direct,89,88.0,0
session_4547,user_2887,197,2,0,0,Tablet,France,Social Media,199,98.5,0
session_4548,user_1436,227,2,1,0,Mobile,Australia,Social Media,229,113.5,1
session_4549,user_2668,380,3,3,0,Mobile,USA,Google,383,126.66666666666667,1
session_455,user_2743,56,1,0,0,Mobile,Germany,Social Media,57,56.0,0
session_4551,user_2986,248,2,0,0,Desktop,India,Google,250,124.0,0
session_4552,user_1224,62,1,0,0,Desktop,Australia,Social Media,63,62.0,0
session_4553,user_1282,79,1,0,0,Desktop,USA,Google,80,79.0,0
session_4554,user_1449,267,2,0,0,Mobile,Germany,Email,269,133.5,0
session_4555,user_2736,218,2,0,0,Desktop,Australia,Google,220,109.0,0
session_4556,user_2714,167,2,4,0,Tablet,India,Email,169,83.5,1
session_4557,user_1906,366,3,2,0,Tablet,India,Email,369,122.0,1
session_4558,user_2283,86,1,0,0,Mobile,France,Social Media,87,86.0,0
session_456,user_2299,85,2,1,0,Mobile,Germany,Google,87,42.5,1
session_4560,user_2229,356,3,1,0,Tablet,USA,Google,359,118.66666666666667,1
session_4561,user_1008,84,1,0,0,Mobile,France,Direct,85,84.0,0
session_4562,user_1250,212,2,3,0,Mobile,India,Direct,214,106.0,1
session_4563,user_1942,202,2,2,0,Desktop,UK,Direct,204,101.0,1
session_4564,user_1667,330,2,5,0,Mobile,USA,Google,332,165.0,1
session_4565,user_1636,230,3,3,0,Tablet,Australia,Google,233,76.66666666666667,1
session_4566,user_2960,36,1,0,0,Tablet,France,Google,37,36.0,0
session_4567,user_2862,187,2,0,0,Mobile,Australia,Direct,189,93.5,0
session_4568,user_1032,193,3,4,0,Tablet,Australia,Google,196,64.33333333333333,1
session_4569,user_2877,168,1,0,0,Mobile,India,Email,169,168.0,0
session_4571,user_2860,263,2,0,0,Desktop,Germany,Google,265,131.5,0
session_4572,user_1635,181,2,0,0,Tablet,India,Social Media,183,90.5,0
session_4574,user_1326,301,2,5,0,Desktop,Germany,Email,303,150.5,1
session_4576,user_2807,142,2,5,0,Mobile,USA,Google,144,71.0,1
session_4577,user_1468,342,3,2,0,Desktop,USA,Email,345,114.0,1
session_4578,user_1559,243,2,0,0,Mobile,Australia,Social Media,245,121.5,0
session_458,user_1729,129,2,0,0,Desktop,Germany,Direct,131,64.5,0
session_4580,user_1270,233,2,0,0,Mobile,India,Social Media,235,116.5,0
session_4581,user_2329,199,2,0,0,Mobile,Canada,Google,201,99.5,0
session_4582,user_1201,146,2,3,0,Tablet,Australia,Direct,148,73.0,1
session_4583,user_2394,134,2,2,0,Tablet,Germany,Social Media,136,67.0,1
session_4584,user_2422,153,2,5,0,Mobile,India,Social Media,155,76.5,1
session_4585,user_1187,108,2,3,0,Tablet,India,Google,110,54.0,1
session_4586,user_1922,155,2,4,0,Desktop,Australia,Direct,157,77.5,1
session_4587,user_1116,182,2,0,0,Tablet,France,Google,184,91.0,0
session_4588,user_1020,210,2,0,0,Desktop,USA,Google,212,105.0,0
session_4589,user_2844,169,2,0,0,Desktop,UK,Social Media,171,84.5,0
session_459,user_2133,111,1,0,0,Desktop,Australia,Social Media,112,111.0,0
session_4590,user_2733,239,3,2,0,Mobile,UK,Email,242,79.66666666666667,1
session_4592,user_1920,154,2,3,0,Desktop,France,Social Media,156,77.0,1
session_4593,user_2227,136,2,3,0,Desktop,USA,Google,138,68.0,1
session_4595,user_2411,187,3,4,0,Desktop,USA,Email,190,62.333333333333336,1
session_4596,user_2704,275,2,3,0,Tablet,Germany,Social Media,277,137.5,1
session_4597,user_2668,57,2,5,0,Desktop,Canada,Email,59,28.5,1
session_4598,user_2544,161,2,0,0,Desktop,Germany,Google,163,80.5,0
session_46,user_2865,80,1,0,0,Mobile,Germany,Social Media,81,80.0,0
session_460,user_2020,152,1,0,0,Mobile,France,Email,153,152.0,0
session_4600,user_2498,92,1,0,0,Tablet,Germany,Email,93,92.0,0
session_4601,user_1078,164,2,0,0,Mobile,Canada,Direct,166,82.0,0
session_4602,user_2399,279,2,0,0,Desktop,France,Social Media,281,139.5,0
session_4603,user_2764,190,2,2,0,Desktop,Australia,Social Media,192,95.0,1
session_4604,user_2404,441,3,5,0,Mobile,France,Google,444,147.0,1
session_4605,user_1254,67,2,4,0,Tablet,France,Direct,69,33.5,1
session_4606,user_1338,359,3,5,0,Mobile,Germany,Social Media,362,119.66666666666667,1
session_4607,user_2711,219,2,0,0,Tablet,France,Social Media,221,109.5,0
session_4608,user_1757,245,2,2,0,Mobile,France,Social Media,247,122.5,1
session_4609,user_1722,70,2,2,0,Desktop,Canada,Email,72,35.0,1
session_461,user_1927,121,2,1,0,Mobile,UK,Google,123,60.5,1
session_4610,user_1087,112,2,0,0,Mobile,USA,Direct,114,56.0,0
session_4611,user_2459,77,1,0,0,Tablet,India,Email,78,77.0,0
session_4613,user_2569,159,2,1,0,Mobile,Canada,Direct,161,79.5,1
session_4614,user_1523,517,4,5,0,Mobile,UK,Email,521,129.25,1
session_4616,user_2997,224,2,2,0,Tablet,USA,Direct,226,112.0,1
session_4617,user_2494,263,2,0,0,Desktop,UK,Google,265,131.5,0
session_4618,user_2471,133,1,0,0,Desktop,USA,Social Media,134,133.0,0
session_4619,user_2486,54,1,0,0,Tablet,Australia,Direct,55,54.0,0
session_462,user_1123,271,2,0,0,Desktop,India,Google,273,135.5,0
session_4622,user_2875,244,2,0,0,Mobile,France,Direct,246,122.0,0
session_4623,user_1381,238,3,1,0,Desktop,UK,Google,241,79.33333333333333,1
session_4624,user_2709,108,2,0,0,Mobile,Canada,Google,110,54.0,0
session_4626,user_1535,219,3,4,0,Tablet,Germany,Social Media,222,73.0,1
session_4627,user_2139,431,3,5,0,Desktop,Canada,Google,434,143.66666666666666,1
session_4631,user_2777,195,2,3,0,Mobile,France,Google,197,97.5,1
session_4632,user_2540,81,1,0,0,Tablet,India,Email,82,81.0,0
session_4633,user_2634,141,2,4,0,Desktop,France,Social Media,143,70.5,1
session_4635,user_1018,180,1,0,0,Mobile,France,Google,181,180.0,0
session_4636,user_2576,280,2,4,0,Mobile,USA,Direct,282,140.0,1
session_4637,user_1558,238,2,4,0,Desktop,France,Social Media,240,119.0,1
session_4638,user_2834,189,2,5,0,Desktop,Australia,Social Media,191,94.5,1
session_4639,user_1085,211,2,5,0,Mobile,UK,Email,213,105.5,1
session_464,user_1141,67,1,0,0,Desktop,Australia,Social Media,68,67.0,0
session_4640,user_2488,266,2,2,0,Mobile,France,Google,268,133.0,1
session_4642,user_1008,45,1,0,0,Tablet,Germany,Social Media,46,45.0,0
session_4643,user_1527,310,3,4,0,Tablet,India,Email,313,103.33333333333333,1
session_4644,user_2520,109,2,0,0,Mobile,Canada,Google,111,54.5,0
session_4645,user_1654,154,2,4,0,Mobile,France,Google,156,77.0,1
session_4646,user_2112,125,1,0,0,Desktop,Germany,Social Media,126,125.0,0
session_4647,user_2002,165,2,0,0,Desktop,Australia,Email,167,82.5,0
session_4648,user_1313,63,2,2,0,Tablet,Australia,Direct,65,31.5,1
session_465,user_2302,44,1,0,0,Tablet,Australia,Direct,45,44.0,0
session_4651,user_2549,127,1,0,0,Mobile,Australia,Google,128,127.0,0
session_4652,user_2395,199,2,5,0,Desktop,France,Social Media,201,99.5,1
session_4653,user_1550,266,3,0,0,Mobile,Australia,Email,269,88.66666666666667,0
session_4654,user_1789,77,1,0,0,Mobile,France,Email,78,77.0,0
session_4655,user_1755,88,1,0,0,Tablet,USA,Google,89,88.0,0
session_4656,user_1397,145,1,0,0,Mobile,USA,Direct,146,145.0,0
session_4657,user_2308,303,2,0,0,Desktop,France,Email,305,151.5,0
session_4658,user_2660,103,2,0,0,Mobile,Australia,Google,105,51.5,0
session_4659,user_1909,282,2,3,0,Desktop,Canada,Direct,284,141.0,1
session_466,user_1396,285,2,0,0,Desktop,France,Direct,287,142.5,0
session_4660,user_2882,310,2,3,0,Desktop,India,Social Media,312,155.0,1
session_4661,user_2207,213,2,3,0,Mobile,Germany,Direct,215,106.5,1
session_4662,user_2972,238,2,4,0,Desktop,Germany,Social Media,240,119.0,1
session_4664,user_1885,442,3,3,0,Mobile,Australia,Google,445,147.33333333333334,1
session_4665,user_1887,474,4,5,0,Mobile,Germany,Direct,478,118.5,1
session_4666,user_1794,224,2,0,0,Desktop,UK,Email,226,112.0,0
session_4667,user_2804,87,2,5,0,Tablet,Germany,Google,89,43.5,1
session_4668,user_2928,85,2,1,0,Desktop,Germany,Email,87,42.5,1
session_4669,user_1563,177,2,0,0,Mobile,India,Google,179,88.5,0
session_467,user_1589,240,2,3,0,Desktop,France,Social Media,242,120.0,1
session_4670,user_2334,174,2,2,0,Desktop,Canada,Social Media,176,87.0,1
session_4671,user_1446,199,2,0,0,Tablet,India,Direct,201,99.5,0
session_4672,user_2543,20,1,0,0,Tablet,UK,Direct,21,20.0,0
session_4674,user_1165,496,4,2,0,Tablet,Germany,Google,500,124.0,1
session_4675,user_2568,248,4,3,0,Desktop,Australia,Google,252,62.0,1
session_4677,user_2541,98,1,0,0,Tablet,Germany,Social Media,99,98.0,0
session_4678,user_1914,102,1,0,0,Desktop,Canada,Google,103,102.0,0
session_4679,user_2270,148,2,0,0,Desktop,UK,Social Media,150,74.0,0
session_468,user_1022,150,1,0,0,Tablet,USA,Email,151,150.0,0
session_4680,user_1016,141,1,0,0,Tablet,UK,Social Media,142,141.0,0
session_4682,user_2343,235,2,1,0,Desktop,India,Direct,237,117.5,1
session_4683,user_2669,219,2,0,0,Mobile,USA,Direct,221,109.5,0
session_4684,user_1861,117,3,3,0,Mobile,Canada,Google,120,39.0,1
session_4686,user_2668,257,2,1,0,Mobile,France,Direct,259,128.5,1
session_469,user_1433,218,2,2,0,Tablet,UK,Email,220,109.0,1
session_4690,user_1739,172,2,2,0,Mobile,USA,Google,174,86.0,1
session_4691,user_1116,167,1,0,0,Tablet,Canada,Email,168,167.0,0
session_4692,user_1174,143,2,5,0,Desktop,USA,Social Media,145,71.5,1
session_4693,user_2219,229,2,0,0,Mobile,Germany,Google,231,114.5,0
session_4694,user_2721,100,1,0,0,Mobile,Germany,Google,101,100.0,0
session_4696,user_2303,327,2,0,0,Desktop,UK,Social Media,329,163.5,0
session_4698,user_2496,159,1,0,0,Mobile,France,Email,160,159.0,0
session_4700,user_1574,188,2,0,0,Mobile,Australia,Google,190,94.0,0
session_4701,user_1870,134,1,0,0,Desktop,USA,Direct,135,134.0,0
session_4704,user_1256,246,2,4,0,Desktop,Canada,Email,248,123.0,1
session_4705,user_1883,247,3,3,0,Desktop,UK,Email,250,82.33333333333333,1
session_4706,user_2853,191,2,0,0,Mobile,Germany,Social Media,193,95.5,0
session_4707,user_2043,85,3,2,0,Mobile,India,Google,88,28.333333333333332,1
session_4708,user_1591,158,1,0,0,Mobile,Australia,Direct,159,158.0,0
session_4709,user_2624,99,1,0,0,Tablet,USA,Social Media,100,99.0,0
session_471,user_2880,353,2,5,0,Desktop,USA,Google,355,176.5,1
session_4711,user_2518,69,2,4,0,Mobile,India,Email,71,34.5,1
session_4714,user_1636,136,2,2,0,Desktop,Germany,Social Media,138,68.0,1
session_4715,user_2018,148,2,0,0,Desktop,USA,Direct,150,74.0,0
session_4716,user_1104,261,2,0,0,Tablet,Canada,Social Media,263,130.5,0
session_4718,user_2037,107,2,1,0,Tablet,Canada,Google,109,53.5,1
session_4720,user_2629,179,2,0,0,Tablet,UK,Direct,181,89.5,0
session_4723,user_2397,348,3,4,0,Desktop,USA,Email,351,116.0,1
session_4724,user_2031,185,2,0,0,Mobile,USA,Direct,187,92.5,0
session_4725,user_1812,225,2,0,0,Mobile,Canada,Direct,227,112.5,0
session_4726,user_1052,107,2,0,0,Mobile,India,Google,109,53.5,0
session_4727,user_2589,224,2,3,0,Tablet,USA,Social Media,226,112.0,1
session_4728,user_1059,168,1,0,0,Desktop,India,Social Media,169,168.0,0
session_4729,user_1860,164,2,0,0,Tablet,France,Google,166,82.0,0
session_473,user_1362,338,3,4,0,Tablet,India,Direct,341,112.66666666666667,1
session_4730,user_2519,241,2,2,0,Tablet,Canada,Social Media,243,120.5,1
session_4733,user_2000,121,2,5,0,Tablet,France,Direct,123,60.5,1
session_4734,user_2715,168,2,0,0,Desktop,Australia,Email,170,84.0,0
session_4735,user_2300,86,1,0,0,Mobile,Germany,Email,87,86.0,0
session_4737,user_2274,321,2,4,0,Tablet,India,Social Media,323,160.5,1
session_4738,user_1747,237,3,0,0,Tablet,Germany,Email,240,79.0,0
session_4739,user_1908,75,1,0,0,Tablet,Australia,Google,76,75.0,0
session_474,user_1345,222,3,0,0,Tablet,Australia,Direct,225,74.0,0
session_4741,user_2047,236,3,3,0,Mobile,UK,Direct,239,78.66666666666667,1
session_4742,user_2962,308,2,3,0,Mobile,France,Email,310,154.0,1
session_4743,user_1911,122,1,0,0,Tablet,USA,Email,123,122.0,0
session_4744,user_2091,392,3,3,0,Desktop,UK,Email,395,130.66666666666666,1
session_4745,user_1826,424,3,1,0,Tablet,Canada,Email,427,141.33333333333334,1
session_4746,user_1136,271,2,2,0,Mobile,Germany,Email,273,135.5,1
session_4747,user_1855,216,2,0,0,Desktop,India,Direct,218,108.0,0
session_4748,user_1166,216,2,0,0,Tablet,France,Social Media,218,108.0,0
session_4749,user_2138,188,2,2,0,Tablet,USA,Social Media,190,94.0,1
session_475,user_1818,193,2,4,0,Mobile,UK,Google,195,96.5,1
session_4750,user_1990,185,2,1,0,Mobile,France,Social Media,187,92.5,1
session_4751,user_2467,176,2,0,0,Mobile,Canada,Social Media,178,88.0,0
session_4752,user_2454,328,3,1,0,Tablet,Canada,Direct,331,109.33333333333333,1
session_4753,user_2546,333,3,5,0,Tablet,Canada,Social Media,336,111.0,1
session_4754,user_2689,351,3,1,0,Desktop,Australia,Google,354,117.0,1
session_4755,user_2424,193,2,3,0,Desktop,Canada,Social Media,195,96.5,1
